date,time,source_mac,source_ip,source_port,dest_mac,dest_ip,dest_port,protocol,good,allowed
06/14/2018,15:21:07,ff:77:81:c8:31:81:82:c8,173.172.55.169,37412,68:a6:8c:30:30:f0:ee:fb,253.100.223.91,59736,UDP,1,0
05/09/2018,21:35:07,9d:ea:6d:d0:16:5a:06:ad,128.33.118.247,22740,8b:70:b6:a3:9a:bf:92:0d,131.221.217.243,3053,UDP,1,0
04/28/2018,06:07:07,b5:be:58:4d:60:dd:7b:e5,165.139.234.241,41564,72:c7:5a:79:c0:23:e6:ec,234.100.95.251,19387,UDP,0,1
12/10/2018,06:38:07,a9:3b:5e:77:60:05:00:46,155.67.197.180,32456,22:94:b4:c9:dc:ec:68:c9,190.19.36.120,37012,TCP,1,0
03/07/2018,19:06:07,93:ed:6d:09:c5:a3:6f:1e,107.229.199.182,38133,d6:a5:af:28:67:05:de:fc,4.198.241.240,26621,TCP,0,0
06/11/2018,13:01:07,aa:35:e8:64:95:4c:c6:34,30.110.150.30,44593,33:3d:9e:a5:75:0d:bf:f6,211.67.164.60,63137,UDP,1,0
08/12/2018,18:58:07,c0:21:36:00:3e:6b:66:5a,109.181.214.61,38251,f2:80:7b:cd:3d:35:15:66,85.105.14.123,9959,UDP,0,0
03/15/2018,18:21:07,c0:dd:69:ab:74:3c:32:a0,118.12.83.194,29338,37:ca:65:55:7d:01:8c:a6,61.123.22.173,51096,TCP,0,0
08/21/2018,18:23:07,22:c8:08:dc:47:43:35:5f,40.14.50.41,33187,c1:45:5d:55:41:c6:4c:bc,200.53.34.100,36204,TCP,0,1
09/16/2018,08:14:07,25:b4:c7:b1:5d:ad:54:b6,91.97.137.199,15166,e7:cf:35:2c:d1:51:61:f4,13.195.36.57,34837,UDP,1,1
05/11/2018,08:27:07,2e:14:02:cb:7c:1c:e7:67,221.123.235.41,38194,cb:bc:d9:e6:31:0d:54:4a,120.70.122.165,10542,TCP,0,1
07/27/2018,11:18:07,ec:41:10:e7:14:9c:b8:fa,224.210.108.23,3736,88:a5:72:47:e6:17:57:a3,41.156.115.127,60146,TCP,0,1
11/05/2018,03:43:07,43:b5:bd:b6:8a:76:13:9d,28.121.192.30,33403,ef:b3:ed:04:68:0c:eb:68,148.215.197.97,47439,UDP,1,0
05/16/2018,15:23:07,f3:49:e0:69:d2:b9:04:85,220.134.154.166,20299,64:3f:98:31:bc:e3:99:27,220.101.113.65,49627,UDP,1,1
09/22/2018,01:35:07,0c:35:3d:9b:4f:c0:57:30,190.211.8.132,25782,fd:33:ff:c7:d1:4c:e0:f1,152.91.10.16,4280,TCP,0,0
11/14/2018,12:29:07,49:5c:3c:01:a9:5d:4a:ad,101.170.161.209,59931,9b:8a:dd:fe:62:73:64:53,103.175.152.136,59623,UDP,1,1
04/03/2018,10:34:07,fe:1e:88:b8:32:0b:01:34,146.98.115.123,57485,91:91:db:67:af:ed:6e:88,228.223.107.2,58428,UDP,1,1
03/16/2018,17:48:07,b7:a7:f4:61:0c:1d:60:71,178.132.50.48,58450,ce:64:9a:28:04:e9:27:36,79.134.226.210,32699,TCP,0,1
10/17/2018,18:34:07,2d:6b:1e:9f:02:2e:70:e4,150.188.109.119,10278,a4:ee:28:cd:9a:3f:59:2c,144.62.199.97,18135,UDP,1,0
12/20/2018,07:10:07,72:7f:a1:0d:1e:6d:b6:cb,16.37.94.76,6179,43:16:7c:db:9f:d6:41:de,58.71.191.175,48576,UDP,0,1
09/02/2018,03:07:07,46:5c:6d:26:6a:5e:91:1d,45.35.55.95,32570,b6:da:03:d3:11:82:f7:a0,28.184.76.181,55761,TCP,1,1
09/07/2018,03:05:07,fe:16:39:8d:7b:e5:77:bb,242.146.85.149,61466,f0:35:13:e0:19:89:1b:ab,175.253.164.70,49291,UDP,0,1
09/25/2018,06:45:07,ae:3c:81:64:ad:ff:16:13,1.194.161.84,919,ad:87:e3:6b:28:7f:d4:4b,214.16.206.250,56704,TCP,1,0
02/05/2018,21:24:07,c7:30:10:7c:7d:8b:38:88,183.68.111.212,13956,7d:09:b7:c1:e2:47:8d:b9,148.64.134.25,22211,UDP,0,1
09/21/2018,14:57:07,f6:f5:6a:6c:95:5f:6d:fe,80.1.106.1,20237,dc:63:6e:82:1c:8a:78:8f,131.29.182.83,41650,TCP,0,0
07/18/2018,03:05:07,8d:ad:a5:18:02:bb:4e:d9,230.25.87.196,28754,b3:7b:e3:19:b8:4c:00:59,157.58.112.197,38087,UDP,1,1
08/07/2018,18:01:07,bc:54:f6:cd:df:8e:33:8b,89.188.175.144,54484,da:12:0e:5a:76:5b:51:f6,60.57.17.221,3455,TCP,0,1
06/21/2018,06:10:07,1e:36:7f:4b:79:bb:93:c2,17.163.126.119,59295,f6:10:17:16:a2:8d:e5:33,209.102.233.9,61519,UDP,1,1
11/27/2018,10:08:07,84:76:23:8b:57:ba:83:d6,41.243.246.212,61251,c8:d8:73:37:52:0d:31:53,209.18.114.131,20255,UDP,0,1
07/11/2018,14:31:07,85:a2:ce:26:6c:f7:e8:6a,56.110.16.180,56616,02:9d:02:60:63:09:da:71,160.73.22.48,17530,UDP,1,0
04/18/2018,21:23:07,58:e4:e9:40:76:c7:05:e7,216.62.214.222,39983,8a:34:e0:1a:f1:a8:d1:57,231.227.88.243,20949,TCP,0,1
07/03/2018,15:29:07,61:de:7c:fe:f7:91:e5:b5,38.20.240.68,59496,4e:6c:f0:66:e8:b5:65:90,97.148.208.221,37675,UDP,0,1
09/04/2018,17:31:07,29:13:9e:43:74:a7:71:a8,114.228.66.241,64549,2a:78:35:b6:ab:a6:27:da,193.191.95.111,59671,UDP,1,0
06/11/2018,00:01:07,55:df:18:0f:1a:8d:40:4e,71.103.65.41,58858,97:88:91:9b:29:c2:53:85,125.183.118.88,65340,UDP,0,1
09/05/2018,21:34:07,dc:1b:34:a4:9a:00:55:6a,165.152.16.57,20000,ba:52:0d:3b:09:4e:40:ea,79.98.42.14,55326,UDP,0,0
12/08/2018,00:09:07,8a:dc:b6:a0:1d:85:7b:ff,238.214.248.119,36410,80:95:93:7f:c8:af:f2:7d,138.232.30.15,13176,UDP,0,0
12/28/2018,06:57:07,b1:f0:2a:6d:83:9c:a1:be,86.169.150.90,31196,5d:0e:95:86:89:6a:35:6d,38.21.185.40,1302,UDP,1,1
05/21/2018,18:06:07,e4:b1:58:97:3b:97:f2:99,159.110.146.214,16435,7a:1f:b3:8b:d0:45:f3:18,232.196.196.118,6380,TCP,0,0
12/07/2018,16:11:07,43:a1:ba:85:1c:f3:8d:28,64.65.84.2,753,f4:43:08:f1:2a:a0:d4:9e,4.66.25.54,64465,TCP,1,0
06/25/2018,06:44:07,e4:d0:df:59:e9:12:10:c3,239.223.238.206,23820,be:5d:1a:ad:3b:b4:d8:9d,35.44.228.56,16795,UDP,0,0
11/04/2018,14:04:07,91:c5:cc:25:c5:5b:d5:cf,29.226.92.218,10250,d9:11:b4:c5:69:dc:09:80,7.190.46.173,53437,TCP,0,1
07/19/2018,00:43:07,08:21:3b:c5:b8:5d:28:1e,251.243.208.177,34421,d9:6b:60:59:a2:b3:29:54,16.49.100.163,30834,UDP,0,0
12/28/2018,00:39:07,ed:37:94:f9:26:d3:a6:87,221.2.155.44,15479,2e:44:cd:dc:97:f5:8b:0e,138.14.10.109,8071,TCP,1,1
08/04/2018,22:18:07,7a:6a:42:72:32:93:97:21,175.128.199.117,38678,86:b3:33:d5:2b:11:6b:52,142.196.145.5,49215,TCP,0,1
03/12/2018,22:01:07,50:2b:36:5d:07:da:ba:f6,51.106.46.46,3315,22:0f:3f:73:ef:db:04:63,86.136.192.197,62430,UDP,0,1
03/22/2018,07:47:07,8f:24:4e:54:aa:c7:47:f3,174.142.184.220,10591,7c:bb:65:0f:5d:02:16:c2,55.232.131.208,31516,UDP,0,1
06/23/2018,09:16:07,75:c4:0e:61:d0:af:43:b7,217.136.119.78,20413,2f:25:43:3f:35:1a:21:43,175.49.239.44,54027,UDP,1,0
12/29/2018,18:22:07,48:49:1f:ce:ad:ca:67:a2,165.200.245.191,36247,94:22:df:0f:b9:d7:0c:b7,161.167.204.58,4430,TCP,1,1
11/18/2018,22:37:07,61:a7:d3:dd:fc:c4:30:c2,86.173.86.6,19213,6d:91:ba:d4:be:86:99:9f,139.133.190.196,37104,UDP,0,0
03/01/2018,06:58:07,e3:9d:75:be:37:c7:aa:a4,223.34.222.40,23187,10:b4:66:64:e4:21:3c:b9,189.44.50.212,32024,TCP,0,1
06/19/2018,00:55:07,0d:07:60:a8:45:c0:96:39,9.190.217.10,6579,10:a9:19:28:6b:1f:ce:47,42.204.149.225,22635,UDP,1,1
07/17/2018,18:42:07,d8:48:d0:17:d5:c1:75:2f,134.159.119.126,43987,d0:08:0c:e4:cc:9b:bf:a3,130.204.22.168,12214,TCP,1,0
06/23/2018,10:16:07,a2:8d:36:24:5c:61:a7:aa,252.233.72.173,25523,4f:e4:ad:e5:c9:b3:c6:05,147.197.98.41,41335,TCP,1,1
04/20/2018,08:26:07,46:e1:0b:d6:de:be:1c:2b,254.227.198.160,3600,03:22:b8:ce:f8:7e:e5:6a,167.231.66.119,57135,UDP,0,1
06/30/2018,13:52:07,78:30:23:d6:3e:1e:17:7e,41.179.221.156,53255,c2:cb:68:ff:5a:d6:bc:5b,159.145.254.46,37619,UDP,0,0
06/10/2018,08:49:07,ce:33:fd:46:ef:e9:ef:e2,131.154.190.135,24500,b4:83:26:f5:8f:16:e4:58,196.180.181.166,30582,UDP,1,1
11/15/2018,03:56:07,c1:45:3d:54:7f:0e:ee:3b,31.2.203.205,9711,dc:a8:56:9f:cd:5d:32:bf,46.148.253.60,6054,UDP,1,1
12/10/2018,04:30:07,25:ed:04:d2:50:14:f1:dc,20.222.123.119,30106,7c:ac:d7:6b:fd:64:f8:71,225.171.215.168,23876,TCP,0,1
09/03/2018,00:43:07,db:4e:bb:f2:b9:61:cb:be,191.74.174.142,4104,ec:58:bc:2f:52:92:f4:f6,251.237.185.244,27308,UDP,0,1
10/13/2018,06:01:07,59:20:09:f7:f6:be:96:ff,196.158.173.133,30811,3d:69:53:da:4b:e1:68:9b,234.112.173.97,8922,TCP,1,1
04/29/2018,01:42:07,14:e9:45:c7:9a:b6:96:ab,31.218.254.241,40213,60:a6:04:46:23:7a:c6:67,214.185.99.56,31716,UDP,0,0
11/02/2018,04:38:07,51:1b:5e:ae:7a:d4:d3:7f,251.53.174.162,57798,e8:7c:4c:1b:85:82:74:92,141.9.1.249,50629,UDP,1,1
05/16/2018,00:23:07,49:bb:30:ad:cf:b4:ef:84,241.35.139.35,43014,a5:37:9c:5c:db:2d:46:bf,242.55.105.222,41242,TCP,0,0
03/02/2018,02:17:07,50:74:a4:6c:03:28:e0:84,83.110.55.122,9800,a1:6a:4b:18:6a:33:f9:26,102.228.172.67,8944,UDP,0,1
02/06/2018,03:02:07,8d:0e:bb:4c:1d:f7:1e:31,104.6.123.100,12081,a1:9c:55:cf:ba:45:36:93,30.97.253.130,55282,TCP,1,1
10/15/2018,20:17:07,41:3e:55:13:56:7e:c9:2f,212.181.75.98,32958,17:8d:2d:9a:05:20:94:eb,92.196.32.198,13945,UDP,1,0
02/23/2018,19:03:07,fa:c6:ee:57:ef:48:ca:32,114.99.69.46,10013,53:8c:f9:e6:8d:5b:02:1c,51.195.37.245,28639,UDP,1,1
12/17/2018,00:09:07,6c:b6:97:d1:c7:f4:36:86,45.78.229.150,8322,a0:f7:ce:98:9a:98:ae:cc,85.71.76.59,65002,TCP,0,1
04/10/2018,18:16:07,80:41:0e:37:46:9d:bb:30,49.146.233.59,34132,b7:f5:23:46:d7:3d:45:42,87.214.45.156,15306,UDP,1,1
06/07/2018,04:51:08,bc:ac:d7:52:06:d5:c3:67,114.166.245.210,32175,05:3a:f2:74:47:3f:6a:da,159.56.187.153,53517,TCP,1,1
10/24/2018,13:43:08,59:76:ac:a2:2d:d1:63:4f,145.38.203.254,60333,b6:a6:23:26:ca:ea:2e:25,31.165.52.252,53118,TCP,0,0
07/04/2018,19:11:08,6b:bc:ab:7f:c4:30:2e:d6,122.105.71.117,61380,55:ff:04:33:c0:b9:cc:d1,232.151.243.62,5285,TCP,1,1
11/07/2018,19:48:08,9d:2d:36:d0:57:c4:ae:a9,251.98.142.246,37529,19:40:91:98:90:8b:da:11,79.92.98.101,64184,UDP,0,0
06/19/2018,01:03:08,3f:8f:8d:0a:31:a0:13:2d,208.177.192.213,34945,0c:f4:ec:49:5a:65:91:d3,62.254.9.18,52690,TCP,1,0
05/13/2018,01:08:08,f1:de:f9:e9:f4:f6:59:7e,233.181.131.172,56416,04:48:ac:0d:98:20:99:c1,182.156.96.115,33013,UDP,1,1
06/14/2018,05:53:08,bf:8e:09:99:c6:d1:8e:2e,233.87.253.40,2298,bb:db:63:96:48:a9:eb:0b,193.235.99.41,64271,UDP,0,0
02/01/2018,04:14:08,d7:a9:61:9e:93:7c:13:76,13.170.116.162,54253,21:d0:f6:0d:05:2e:1b:8b,194.135.5.88,43096,TCP,0,0
07/09/2018,10:32:08,a5:e0:37:76:73:aa:29:4a,127.65.64.202,2733,d0:00:a2:f2:71:83:dc:2c,252.26.70.179,21338,TCP,1,0
11/16/2018,11:37:08,fb:ed:6d:8f:ce:98:1b:9c,252.164.57.248,37649,d0:42:54:6c:82:f1:fe:91,150.240.55.131,62018,TCP,1,1
07/25/2018,18:30:08,c7:7f:67:77:16:db:53:b6,47.247.92.88,23109,92:d8:f2:72:09:d5:5e:7f,233.85.203.31,35322,TCP,0,0
09/08/2018,07:53:08,cf:a9:43:d8:ec:14:5b:c2,61.54.64.116,53,9c:bb:d6:0e:3a:6c:ef:7c,27.197.91.244,29295,UDP,1,0
07/16/2018,09:03:08,03:df:67:ca:e5:ba:38:09,105.182.110.60,29040,eb:2d:18:70:7e:ba:32:6f,243.14.189.113,44040,UDP,1,1
12/04/2018,05:17:08,4d:84:af:62:94:66:23:9a,125.18.133.109,49419,35:96:7b:18:cd:a6:f4:28,87.113.220.97,59500,UDP,1,1
10/19/2018,00:46:08,38:73:1e:92:e2:a1:2f:92,44.29.130.30,62390,b9:94:e2:16:29:ab:6b:ed,242.64.22.52,4895,TCP,0,1
06/19/2018,19:04:08,56:b4:aa:ff:4d:d9:be:e1,50.127.174.16,17941,f8:9a:d1:b6:24:07:57:0f,138.252.178.191,33159,TCP,0,1
02/24/2018,19:48:08,43:fb:5f:33:7b:ec:c5:b1,157.190.1.182,4218,6c:61:e8:f3:b0:6f:73:85,20.66.153.109,60340,TCP,0,0
06/09/2018,00:54:08,61:85:ae:f8:80:54:42:2d,186.222.74.234,36984,d7:cf:0b:b3:18:f2:16:ee,182.59.79.37,46523,UDP,0,1
10/23/2018,22:35:08,fa:b5:58:c7:d8:ce:15:28,143.35.143.202,51891,9f:69:0c:b6:ea:9a:8c:1c,22.208.203.127,20458,TCP,0,0
11/24/2018,02:22:08,9d:1a:be:43:13:6c:47:fe,65.41.158.102,61972,37:74:9c:bf:87:3a:ef:a9,242.122.232.63,21524,UDP,0,1
09/10/2018,09:57:08,09:70:6c:20:23:52:cc:ac,220.180.103.253,1457,30:7b:85:54:a3:11:d5:07,120.163.26.36,13896,TCP,0,0
05/18/2018,01:43:08,e2:e9:ce:d8:18:f7:de:4f,69.115.211.48,4134,e8:a3:7e:df:ce:50:18:d9,39.229.197.122,48176,TCP,0,1
10/14/2018,06:27:08,77:45:ea:c2:38:55:36:22,250.107.1.51,19814,ed:46:9f:99:2b:83:5d:7b,204.60.179.247,14036,TCP,1,0
06/04/2018,20:06:08,ef:c4:5d:42:78:8a:16:ae,153.81.196.76,37778,cc:d7:2f:a7:99:2f:39:f0,197.73.217.10,3594,TCP,0,1
02/10/2018,11:28:08,ad:e9:0a:0e:a4:48:7e:cd,7.102.176.70,61091,38:ad:ba:1c:df:c0:46:91,219.70.127.216,52950,TCP,1,0
03/14/2018,08:36:08,37:09:17:75:ec:3a:ea:c4,87.58.48.197,60068,07:5e:f9:fa:df:20:c2:f0,150.247.218.63,41701,UDP,0,0
04/29/2018,14:39:08,9a:89:c3:66:61:a4:92:e1,201.219.117.71,41541,10:fd:32:50:b5:60:ce:d2,98.171.165.153,125,UDP,1,1
12/17/2018,06:16:08,69:e6:d1:56:b1:4b:23:49,186.176.173.11,27596,02:1f:21:e9:54:4f:7e:a9,125.157.60.115,51508,UDP,1,0
04/02/2018,17:49:08,b5:c2:49:f2:57:97:53:53,241.81.235.112,16716,70:aa:2f:91:7e:27:1c:cf,154.72.179.93,34672,TCP,0,1
06/26/2018,14:50:08,5a:75:6e:e3:99:de:d1:f7,27.136.238.187,55849,67:3a:ad:d7:a4:66:8d:e5,186.247.77.20,18671,UDP,1,0
03/02/2018,09:21:08,7f:59:ad:9c:14:0e:83:58,160.156.58.89,46384,93:26:cf:6d:4c:ee:e6:51,197.252.2.107,21413,UDP,0,1
12/24/2018,20:45:08,43:f7:23:49:4c:6b:67:3c,42.150.182.60,58944,34:bb:82:a8:70:5e:64:66,228.69.17.65,33074,TCP,0,0
11/17/2018,06:22:08,d7:1f:15:2f:e0:eb:5c:fe,167.131.204.115,5430,dd:db:1c:92:f3:6c:4d:70,210.253.79.69,11612,UDP,1,1
06/19/2018,01:35:08,fb:fc:c8:8b:0d:89:68:e5,218.188.214.238,24237,ee:ef:45:7f:b2:2e:66:86,12.139.124.48,3204,UDP,0,0
10/24/2018,02:11:08,84:5e:63:46:6a:ee:88:13,224.133.166.185,61700,0e:69:79:b5:3a:fd:23:a4,61.48.25.98,37394,UDP,0,1
09/08/2018,22:41:08,63:48:27:67:ba:4a:3a:bd,253.120.141.191,20942,0c:30:d2:2b:d2:62:d0:47,189.175.120.1,55825,UDP,1,0
10/30/2018,09:52:08,22:02:be:b1:0d:53:04:d5,82.13.225.222,2407,95:3f:9b:3b:0e:a7:e0:f4,163.71.79.43,37255,UDP,1,0
11/03/2018,16:04:08,33:81:83:fc:e1:9e:57:05,175.49.233.75,57114,d1:36:fb:19:24:4a:ed:79,91.123.247.184,29322,TCP,1,1
07/26/2018,10:36:08,db:18:51:eb:10:d9:d9:3d,241.242.243.11,55751,58:56:66:03:d2:8b:b2:5c,238.199.3.254,62481,UDP,1,1
04/02/2018,22:07:08,c1:16:9f:37:d1:05:6f:b2,78.89.45.38,57219,7e:8d:35:c4:e4:9f:ac:b9,37.92.14.112,42611,TCP,1,1
03/13/2018,21:55:08,17:18:cb:6c:a4:93:91:cb,105.227.156.43,25291,8f:03:18:d5:17:44:1c:53,1.188.164.5,48178,UDP,1,0
12/18/2018,05:12:08,9e:a3:41:70:88:73:12:81,92.5.247.73,63123,73:43:57:16:2c:f9:9d:19,34.232.102.248,241,TCP,0,0
11/03/2018,12:28:08,9f:0d:21:a3:3b:09:8d:98,252.157.91.71,21511,29:b8:42:c8:86:6d:cd:59,218.11.124.30,38279,UDP,0,0
07/29/2018,03:31:08,3b:0b:3f:3e:2a:64:b7:d1,227.242.195.94,14586,f8:f2:85:58:42:47:e5:f2,71.127.242.166,17644,TCP,1,1
12/09/2018,04:36:08,bf:54:0f:71:0c:5a:44:5c,92.53.73.204,53941,45:ff:12:09:d0:21:9c:3e,148.12.99.33,13704,UDP,0,1
05/01/2018,15:34:08,38:09:65:30:dd:fe:ca:76,187.138.56.234,26486,e9:6f:a4:b6:25:a6:95:49,37.185.161.180,9934,TCP,1,0
02/15/2018,07:33:08,cb:b5:ca:76:2b:26:a7:d8,127.234.179.79,44934,e3:89:50:3a:39:c5:8a:59,97.142.22.245,15070,TCP,1,1
06/30/2018,04:15:08,36:92:7d:17:a5:de:c5:54,208.183.34.73,37075,31:98:2e:55:d6:31:38:b0,202.54.183.243,4750,TCP,1,0
04/28/2018,16:31:08,6d:fb:6c:43:49:4e:fe:24,177.200.31.61,3330,e2:ee:bd:bd:c7:23:9a:34,96.109.104.84,39791,UDP,1,1
06/30/2018,02:48:08,cf:f0:7b:79:d2:4e:43:d7,179.124.109.174,64814,8c:f8:8a:d5:9f:06:a2:3c,62.76.157.20,61614,TCP,1,1
03/09/2018,10:45:08,4a:19:1b:54:e2:4f:20:db,126.69.206.172,57901,72:ad:00:fa:0d:2a:0b:ff,204.48.94.48,37707,TCP,0,0
08/30/2018,18:33:08,3e:be:53:85:a2:db:8f:4f,132.36.8.124,29472,bf:87:9e:e0:a6:2b:94:5c,65.173.98.242,12077,TCP,1,1
08/06/2018,22:36:08,06:7b:bd:3f:d5:fa:4f:70,43.46.242.32,25623,32:1d:3f:29:7b:98:aa:fa,179.71.132.210,36143,UDP,0,0
08/23/2018,00:25:08,2b:7e:6a:7a:de:68:a2:7c,61.70.20.108,49815,b5:81:b5:b6:a8:29:00:cd,156.34.91.23,14501,UDP,0,1
06/21/2018,10:51:08,c3:7b:de:ae:f2:ee:17:ae,182.124.43.75,17478,60:69:8d:16:0a:13:1a:7e,229.45.143.89,16361,UDP,0,0
06/21/2018,21:09:08,70:e1:bf:44:0b:75:73:73,118.252.48.79,8019,8a:a6:c6:26:e6:cc:5a:b4,82.249.209.44,63087,UDP,1,0
08/02/2018,01:46:08,24:f3:50:a5:46:c5:d9:b6,47.85.22.172,3474,0c:16:ba:ad:dd:dd:33:65,122.217.111.186,7433,UDP,1,1
02/11/2018,08:12:08,0b:f2:c4:ad:d6:b4:f9:b6,105.172.88.216,62672,6d:d6:ec:78:49:3b:d8:2a,173.249.84.179,49457,UDP,1,1
07/21/2018,14:40:08,40:83:35:6b:fc:6f:92:77,82.126.107.94,4204,77:ec:89:6f:6d:07:38:46,228.44.104.119,59375,TCP,1,1
08/27/2018,06:34:08,ff:3d:74:0d:0c:e0:5b:0a,37.129.68.237,51271,96:89:5b:c3:e9:3c:fb:2c,50.84.187.88,24394,TCP,1,0
09/10/2018,12:49:08,9a:32:de:29:df:b3:9d:d3,86.65.201.247,5190,ed:c9:59:6a:c6:21:40:17,247.10.253.217,64312,TCP,0,1
08/05/2018,05:27:08,f6:74:8a:eb:78:fb:0d:c3,215.7.187.170,18874,ed:0b:ac:65:81:87:5a:29,169.106.30.157,36384,UDP,0,0
11/29/2018,10:27:08,8c:34:b6:29:db:ab:a8:23,74.104.223.252,55244,60:e0:f3:90:ae:40:ee:7f,208.219.148.147,23460,TCP,1,0
03/11/2018,11:37:08,31:96:e9:34:f7:ac:bb:10,178.88.28.241,52781,1a:af:76:f9:67:79:8b:41,160.141.251.167,41688,UDP,0,1
06/16/2018,18:29:08,91:15:06:10:6a:75:c6:ce,110.49.110.215,65470,4d:54:bc:c1:1d:0a:75:84,175.110.176.117,16753,UDP,1,1
08/18/2018,11:21:08,b2:0f:8b:f5:df:f1:88:9a,65.140.221.89,24494,c4:03:57:26:a1:c6:15:a6,92.96.188.12,23382,TCP,0,1
04/25/2018,11:58:08,9b:0d:21:5b:df:a7:7d:7e,171.215.201.203,21762,91:6d:19:a0:5b:49:76:f8,57.67.149.162,32489,UDP,0,1
07/24/2018,22:24:08,7c:38:0e:a1:39:56:a5:51,95.146.83.207,59373,95:80:67:90:37:f4:95:c5,146.90.138.160,29217,TCP,0,0
07/04/2018,18:25:08,89:8d:3e:6a:8e:a8:ad:32,164.207.48.67,5692,f7:c6:98:c8:6b:f6:b9:92,104.179.184.242,3043,TCP,1,0
09/24/2018,04:16:08,36:8a:06:97:37:a8:93:2b,139.91.47.166,55537,d5:39:f4:41:f6:03:00:71,16.224.90.212,41442,TCP,0,0
10/14/2018,08:47:08,dd:be:22:c2:1c:24:fe:87,31.15.208.124,41670,e7:69:f1:3f:c6:6b:e7:0b,99.10.137.172,31234,TCP,1,0
04/08/2018,00:40:08,c5:34:47:61:08:17:00:cc,250.27.64.131,37163,68:a2:2a:12:f7:42:92:88,63.50.228.41,51646,TCP,1,1
06/26/2018,22:23:08,0e:80:c6:f3:02:7b:74:f6,39.37.78.185,58668,9a:4d:32:a1:f3:c7:3c:0a,253.91.155.251,23875,UDP,1,1
02/17/2018,04:35:08,f2:03:f8:d7:60:e8:56:6e,57.184.126.26,54814,33:04:d6:57:1f:27:e0:38,8.50.219.243,4583,TCP,1,0
08/08/2018,19:09:08,c7:bb:a6:8d:c0:da:c7:7c,156.113.44.172,6813,4a:f3:2a:47:76:76:68:60,16.103.190.237,44122,TCP,0,0
09/14/2018,21:05:08,10:75:67:b6:a7:d3:f4:b0,163.193.39.251,36455,31:b4:e6:54:a2:db:5e:9d,117.184.90.228,48998,UDP,0,1
10/14/2018,11:13:08,39:75:05:8e:41:bc:56:35,194.63.117.243,3895,c6:1f:3f:e6:e8:b7:75:54,12.58.216.217,23501,TCP,0,0
08/10/2018,21:25:08,9b:37:92:36:6e:4b:8b:10,192.14.252.93,36816,e6:e0:05:c0:00:4c:5a:9f,164.134.123.113,7954,TCP,1,0
07/15/2018,07:39:08,c0:5d:71:fd:55:bd:c0:33,206.129.177.204,53969,ed:bf:3e:a9:4c:63:1b:1d,106.175.117.156,9440,UDP,0,1
02/23/2018,11:11:08,c2:cb:4d:24:28:da:13:d0,33.74.37.179,36054,32:9d:b7:ea:25:71:8e:66,136.207.146.62,27022,UDP,1,0
09/02/2018,03:50:08,58:4a:94:52:d2:e4:55:a4,90.143.139.202,54539,8d:66:44:0f:9a:66:a5:98,214.66.242.172,36558,UDP,1,0
09/10/2018,22:33:08,4a:bf:4c:5e:cf:44:2b:6c,245.83.188.204,37660,e7:d7:d1:60:bc:68:25:f6,54.63.204.218,34468,TCP,1,0
10/09/2018,12:44:08,99:cc:1d:72:ed:b1:e7:2a,46.238.52.168,56330,84:d7:b5:e5:08:2e:74:98,242.65.53.203,33744,TCP,1,0
03/08/2018,15:39:08,2c:e8:db:80:01:c1:a5:00,158.220.25.14,11002,18:2e:26:32:97:e0:e7:23,238.107.86.57,12351,UDP,0,1
10/25/2018,20:43:08,bb:02:da:07:d2:20:5d:f3,61.102.75.124,5343,5c:28:a0:42:ed:37:51:3d,83.180.229.57,21820,UDP,0,0
12/16/2018,19:20:08,95:d3:b1:d0:7f:d0:fd:6d,42.122.173.53,11501,38:4a:49:40:30:cd:12:68,88.118.154.85,23751,UDP,1,1
11/19/2018,17:14:09,2f:a7:ee:99:3f:c6:69:c4,29.71.95.109,14557,a9:50:a1:7a:38:7c:57:d4,221.222.149.68,55696,UDP,1,0
11/13/2018,21:56:09,6e:d0:61:7a:93:4d:ca:48,176.232.231.146,65066,4e:6e:c5:2c:38:fd:4b:4f,176.151.165.163,53559,UDP,1,1
11/01/2018,04:13:09,4e:34:a6:b0:5e:6c:f3:98,7.249.80.38,7854,d7:5a:d7:8a:28:36:c7:6c,185.9.81.29,56201,UDP,1,1
07/04/2018,11:41:09,fa:72:0a:b3:62:ae:1e:d6,93.76.131.148,26272,c6:82:d8:b0:55:03:a7:a5,41.43.207.81,11990,UDP,0,1
12/07/2018,13:30:09,63:77:fe:b1:79:61:c5:48,2.107.89.66,60384,1c:9c:e9:92:73:93:e3:3b,114.232.67.41,49575,UDP,0,1
04/17/2018,09:11:09,e3:12:5e:69:6d:b7:b0:3d,207.36.60.207,25104,bb:02:cb:4e:41:f6:4b:39,159.81.224.38,55648,UDP,1,1
02/06/2018,00:01:09,c6:64:ed:59:5d:1f:86:f8,173.105.111.245,22663,2b:3f:84:f2:f8:38:92:f9,191.253.130.161,43677,UDP,0,0
03/02/2018,08:57:09,03:e1:ce:3b:8d:f1:80:9a,95.164.170.167,58506,23:2a:2a:47:10:bf:b0:0d,241.52.177.60,40337,UDP,1,1
02/20/2018,20:04:09,a4:96:d9:39:97:62:ec:4f,225.189.75.2,6964,e5:f5:6f:79:08:ef:35:4a,20.26.30.129,57263,UDP,1,0
03/03/2018,20:57:09,92:f7:89:8a:11:19:97:85,192.208.175.129,42091,cc:cd:19:a4:68:af:cd:b5,160.124.52.169,52828,TCP,0,1
